CODES,DATES,OPEN,CLOSE,HIGH,LOW,VOLUME,TR,EFFECT_RATIO,SMOOTH,MIDDLE,TOP,BOTTOM,BUY,SELL
600309.SH,2014/07/07,11.00034,10.83234,11.007645,10.810427,8208417.0,0.19721799999999945,0.12578634222784746,0.1024137032228421,10.801996884420035,10.908375812169496,10.695617956670574,0,0
600309.SH,2014/07/08,10.846949,10.773906,10.861558,10.737384,6968602.0,0.124174,0.13207535797621756,0.1402584426318221,10.810810303992819,10.872112077375744,10.749508530609893,0,0
600309.SH,2014/07/09,10.766601,10.467122999999999,10.766601,10.452515,15921109.0,0.3213910000000002,0.4911250752369714,0.1440453768458944,10.796701506942162,10.833321404991885,10.760081608892438,0,0
600309.SH,2014/07/10,10.467122999999999,10.510949,10.569384,10.372167,11489657.0,0.1972170000000002,0.4175825002444731,0.3602473571319397,10.770522334154661,10.907287357899055,10.633757310410267,0,0
600309.SH,2014/07/11,10.510949,10.591297,10.649732,10.445210000000001,8397313.0,0.20452199999999898,0.3152172619047612,0.31596365606118804,10.76493287736575,10.925958788443292,10.603906966288207,1,0
600309.SH,2014/07/14,10.583993,10.598600999999999,10.627819,10.437906,13025255.0,0.18991300000000066,0.34426227055366526,0.2543243727598562,10.720781728753227,10.883396960755881,10.558166496750573,0,0
600309.SH,2014/07/15,10.576688,10.803123,10.854253,10.547471,17298747.0,0.3067820000000001,0.13270162475498312,0.2718138403333898,10.672499337377044,10.830286169307579,10.514712505446509,0,0
600309.SH,2014/07/16,10.846949,10.803123,10.883471,10.751992999999999,10888265.0,0.13147800000000132,0.019801731914493352,0.1444224837234307,10.709068905408634,10.854243372537386,10.563894438279881,0,0
600309.SH,2014/07/17,10.876167,10.657036,10.876167,10.605906,5522121.0,0.2702610000000014,0.0720723943057445,0.07643975255066265,10.721539049311827,10.887720518458389,10.555357580165266,0,0
600309.SH,2014/07/18,10.700861999999999,10.737384,10.83234,10.61321,11398427.0,0.21912999999999982,0.1778848590439175,0.10791456001206119,10.774247506024581,10.949048980208785,10.599446031840378,0,0
600309.SH,2014/07/21,10.795819,11.124514,11.182949,10.708167,18254553.0,0.47478200000000115,0.3414635910929452,0.17162959254257396,10.76919592916957,10.913380037012617,10.625011821326522,0,0
600309.SH,2014/07/22,11.109905,11.204862,11.358253,11.029558,19967180.0,0.32869499999999974,0.31939193385253,0.2701286139914508,10.755333287816775,10.884563686732232,10.626102888901318,0,0
600309.SH,2014/07/23,11.175645,11.285210000000001,11.482427000000001,11.073383999999999,22464910.0,0.40904300000000227,0.3208196915106319,0.25683815371765245,10.760654048702087,10.890465456044435,10.630842641359738,0,0
600309.SH,2014/07/24,11.314427,11.920688,12.044861000000001,11.314427,38768933.0,0.7596509999999999,0.43098640977385555,0.2576978787590901,10.825435006239534,10.951472112912315,10.699397899566753,0,0
600309.SH,2014/07/25,11.913383,11.979122,12.169035000000001,11.745383,19053266.0,0.4236520000000006,0.4075950692045716,0.32403482739070866,10.88270187931553,11.029948711314171,10.735455047316888,0,0
600309.SH,2014/07/28,12.066774,12.103296,12.307818,12.030253,27642818.0,0.328695999999999,0.4913153708203659,0.30994971909092484,10.897471995158803,11.020601113815234,10.774342876502372,0,0
600309.SH,2014/07/29,12.1106,12.117905,12.315122,12.008339999999999,13691866.0,0.3067820000000019,0.4554219458905592,0.3603619437197902,11.061681881559716,11.158911836225386,10.964451926894046,0,0
600309.SH,2014/07/30,12.095991999999999,12.198253,12.256687,12.015644,11744652.0,0.24104299999999945,0.38381240522998195,0.3387486986007668,11.157382910021997,11.223743865763126,11.091021954280869,0,0
600309.SH,2014/07/31,12.2786,12.694948,12.709557,12.161731,17527849.0,0.5478260000000006,0.49394684841977554,0.2956289751922472,11.178748002280438,11.241488498237798,11.116007506323077,0,0
600309.SH,2014/08/01,12.599991000000001,12.402774,12.643817,12.39547,17646451.0,0.2994780000000006,0.38442201375378005,0.36194648937104756,11.251556189604058,11.311147303722068,11.191965075486047,0,0
600309.SH,2014/08/04,12.344339,12.548861,12.6146,12.344339,12934051.0,0.27026099999999964,0.259818474954689,0.2959960512925987,11.249500212773203,11.294359321090004,11.204641104456401,0,0
600309.SH,2014/08/05,12.548861,12.358948,12.548861,12.22747,10473227.0,0.3213910000000002,0.16403790666026885,0.22096596341357616,11.334470157375346,11.412757247415986,11.256183067334707,0,0
600309.SH,2014/08/06,12.271296000000001,12.074079,12.285905,11.971817999999999,19924409.0,0.38713000000000086,0.01230753806692875,0.1632916427201619,11.356809689758405,11.47615903696837,11.23746034254844,0,0
600309.SH,2014/08/07,12.05947,12.074079,12.183644000000001,12.015644,13210578.0,0.16800000000000104,0.01960781681952182,0.07192711969621515,11.291937982009395,11.45805689072722,11.125819073291572,0,0
600309.SH,2014/08/08,12.074079,12.22747,12.373557,12.030253,14181005.0,0.34330399999999983,0.012499839564643,0.07632298647197013,11.11601555434113,11.297286952272891,10.93474415640937,0,0
600309.SH,2014/08/11,12.234774,12.344339,12.39547,12.205557,16445543.0,0.1899129999999989,0.1771220377907903,0.0720429141464517,10.977480659865472,11.165210398390196,10.78975092134075,0,0
600309.SH,2014/08/12,12.300513,12.526947999999999,12.6146,12.293209,17355858.0,0.3213910000000002,0.062043879503743994,0.17117025931488447,10.857737402345057,10.995544179919724,10.71993062477039,0,0
600309.SH,2014/08/13,12.526947999999999,12.329730999999999,12.570774,12.081383,15161203.0,0.48939099999999947,0.09868409201448379,0.10187588443236197,10.875205928517952,10.970608079151877,10.779803777884027,0,0
600309.SH,2014/08/14,12.256687,12.307818,12.461209,12.132513000000001,11012335.0,0.328695999999999,0.022950635709717136,0.12393880809474292,10.877359481686701,10.945400434743433,10.80931852862997,0,0
600309.SH,2014/08/15,12.322426,12.453905,12.526947999999999,12.242078999999999,10146777.0,0.2848690000000005,0.17869421951068118,0.07833586666391569,11.065324157726353,11.124612969821225,11.006035345631481,0,0
600309.SH,2014/08/18,12.453905,12.402774,12.519644,12.271296000000001,15686239.0,0.24834799999999824,0.14900639735402052,0.17211694938277575,10.9230333265028,10.992601098732065,10.853465554273535,0,0
600309.SH,2014/08/19,12.388164999999999,12.358948,12.424686999999999,12.285905,11072326.0,0.13878199999999907,0.06569334312652698,0.1542404113099478,10.954873774342309,11.022517745498305,10.887229803186312,0,0
600309.SH,2014/08/20,12.351644,12.337035,12.431992,12.2786,10155862.0,0.15339199999999842,0.0037172961658001385,0.10407341091489797,10.895890769099884,10.95512290960006,10.836658628599707,0,0
600309.SH,2014/08/21,12.337035,12.263992,12.373557,12.081383,10346906.0,0.29217399999999927,0.1358487992676369,0.06675450091704094,11.045621175707932,11.107048326002353,10.984194025413512,0,0
600309.SH,2014/08/22,12.256687,12.161731,12.344339,12.052166,9264558.0,0.292173,0.09663869896700122,0.14631755654825446,11.009556337196384,11.072941992215974,10.946170682176795,0,0
600309.SH,2014/08/25,12.103296,12.052166,12.190947999999999,12.001035,11455270.0,0.1899129999999989,0.15981736016168555,0.1227071735715276,10.927235380919713,10.99059959639445,10.863871165444976,0,0
600309.SH,2014/08/26,11.942601,11.745383,11.964514,11.686949,23228929.0,0.36521699999999946,0.4217395367497261,0.16075023837692892,10.863635663979542,10.922992387863314,10.80427894009577,0,0
600309.SH,2014/08/27,11.745383,11.803818,11.84034,11.701557000000001,7887026.0,0.13878299999999832,0.3813952066753545,0.318466817827792,10.968059279254275,11.095783177906547,10.840335380602003,0,0
600309.SH,2014/08/28,11.89147,11.884166,12.001035,11.759992,12897655.0,0.24104299999999945,0.28384254152729643,0.2941734577830091,10.921601366460107,11.075169754506636,10.76803297841358,0,0
600309.SH,2014/08/29,11.949905000000001,12.17634,12.198253,11.869557,9407359.0,0.328695999999999,0.08695621588539873,0.23543206801643654,10.921311909565645,11.070078828261604,10.772544990869687,0,0
600309.SH,2014/09/01,12.088687,12.1106,12.17634,12.008339999999999,9590927.0,0.16800000000000104,0.08898351050715736,0.11687686117830459,11.094785635460326,11.22778864163456,10.961782629286093,0,0
600309.SH,2014/09/02,12.103296,12.2786,12.329730999999999,12.103296,11189861.0,0.2264349999999986,0.07048423876431188,0.1180975977247399,11.093148311617046,11.231912936410536,10.954383686823556,0,0
600309.SH,2014/09/03,12.300513,12.380861,12.431992,12.285905,13553374.0,0.15339199999999842,0.20270220268555267,0.10695825129894049,11.096104141370452,11.23865506446667,10.953553218274234,0,0
600309.SH,2014/09/04,12.373557,12.578078,12.629209,12.307818,15071651.0,0.3213910000000002,0.5277770735355647,0.18657336935904245,10.920917442875991,11.061824360552285,10.780010525199698,0,0
600309.SH,2014/09/05,12.636513,12.848339,13.125904,12.636513,22813129.0,0.5478260000000006,0.5257348185483774,0.3823173776128131,10.942402331338284,11.109682947962666,10.775121714713903,0,0
600309.SH,2014/09/09,12.943296,12.819122,13.089382,12.789904,12815276.0,0.2994780000000006,0.45714246598651115,0.38108763267429174,10.936462419984897,11.129598699929485,10.74332614004031,0,0
600309.SH,2014/09/10,12.7826,12.848339,12.943296,12.680339,13536287.0,0.2629570000000001,0.3394827628886185,0.3397847107015551,11.102026715199242,11.308954857421364,10.89509857297712,0,0
600309.SH,2014/09/11,12.826426,12.884861,13.016339,12.636513,13089408.0,0.37982599999999955,0.35333328769842703,0.2689358572232541,11.560551031063625,11.750799789398018,11.370302272729232,0,0
600309.SH,2014/09/12,12.826426,12.914078,13.213556,12.73147,15904886.0,0.4820860000000007,0.2597014413009466,0.277275958183999,11.546852935369806,11.710832737211875,11.382873133527736,0,0
600309.SH,2014/09/15,12.811817,12.658425999999999,12.892164999999999,12.56347,16636184.0,0.35060799999999936,0.10497236942226112,0.22089549153605384,11.471875949800351,11.594553504142016,11.349198395458686,0,0
600309.SH,2014/09/16,12.680339,12.417383000000001,12.746078,12.380861,13154750.0,0.36521700000000124,0.059782410552388275,0.12772529771663033,11.333987376026554,11.481306171904889,11.18666858014822,0,0
600309.SH,2014/09/17,12.490426,12.490426,12.56347,12.388164999999999,10644672.0,0.1753050000000016,0.15457419788665552,0.10051413968745959,11.359781171154133,11.525452630816043,11.194109711492223,0,0
600309.SH,2014/09/18,12.431992,12.490426,12.585383,12.424686999999999,8630893.0,0.1606960000000015,0.15100691644902026,0.15759306539411513,11.182056457954687,11.322746214412534,11.04136670149684,0,0
600309.SH,2014/09/19,12.490426,12.592687,12.673035,12.461209,7320787.0,0.2118260000000003,0.12027490115564576,0.1554450249585498,10.974715658047703,11.085693589264638,10.863737726830768,0,0
600309.SH,2014/09/22,12.592687,12.410079,12.607296,12.307818,11556198.0,0.2994780000000006,0.23214271744402543,0.13693972542705551,10.937052597132237,11.034258823119858,10.839846371144615,0,0
600309.SH,2014/09/23,12.351644,12.534252,12.636513,12.234774,7720232.0,0.40173900000000096,0.19330856153768952,0.20430099114909056,11.035625447433825,11.103413602126254,10.967837292741395,0,0
600309.SH,2014/09/24,12.461209,12.651122,12.709557,12.344339,12231433.0,0.3652180000000005,0.00368985980654391,0.18091698329151196,11.047811837664629,11.102779687513642,10.992843987815615,0,0
600309.SH,2014/09/25,12.702252,12.56347,12.767991,12.534252,11251065.0,0.23373899999999992,0.0790513641496943,0.06673798009856408,10.988955321285445,11.064060841461899,10.913849801108991,0,0
600309.SH,2014/09/26,12.56347,12.4466,12.621903999999999,12.329730999999999,8136005.0,0.292173,0.02230479487436525,0.11211695045572989,11.12524172200996,11.197818373041727,11.052665070978193,0,0
600309.SH,2014/09/29,12.519644,12.505035000000001,12.56347,12.344339,10333850.0,0.21913100000000085,0.007220368268931336,0.0779469732576823,11.104977486261173,11.186966379358939,11.022988593163408,0,0
600309.SH,2014/09/30,12.548861,12.643817,12.680339,12.497731,8997402.0,0.1826080000000001,0.025640819904457726,0.06886387766731349,10.883597430915396,10.972148654140623,10.795046207690168,0,0
600309.SH,2014/10/08,12.709557,13.111295000000002,13.198948000000001,12.658425999999999,21977731.0,0.5551310000000012,0.3116877113300704,0.07995576252311433,10.952176514937504,11.04305823275152,10.861294797123488,0,0
600309.SH,2014/10/09,13.111295000000002,13.111295000000002,13.220861,12.914078,13235402.0,0.30678299999999936,0.2677963395850074,0.2521990519836983,10.899218798428489,11.012493688673032,10.785943908183945,0,0
600309.SH,2014/10/10,13.00173,13.060165,13.220861,12.935991,11450114.0,0.28486999999999973,0.197182847377719,0.2257698388898969,10.892957054643977,11.019073678505013,10.766840430782942,0,0
600309.SH,2014/10/13,12.972513000000001,12.862948,13.00173,12.636513,10283380.0,0.4236519999999988,0.1322579391506954,0.18324988659303507,10.951191218101593,11.073483313445479,10.828899122757708,0,0
600309.SH,2014/10/14,12.819122,12.935991,13.016339,12.746078,11747210.0,0.27026099999999964,0.2182407881428944,0.14415531819826818,11.35558849142268,11.475962609204837,11.235214373640522,0,0
600309.SH,2014/10/15,12.826426,13.4546,13.586078,12.819122,31636496.0,0.7669560000000004,0.34031404230643597,0.195929936946259,11.28199368589907,11.394169067654014,11.169818304144128,0,0
600309.SH,2014/10/16,13.418078,13.549555999999999,13.951295000000002,13.264687,25275858.0,0.6866080000000014,0.2749445171466373,0.2694364125716173,11.14819828865446,11.25289208499551,11.043504492313408,0,0
600309.SH,2014/10/17,13.352339,13.235469,13.432687,13.00173,19999669.0,0.5478259999999988,0.037777810229281526,0.23007411785173856,11.076649600202739,11.145401565859505,11.007897634545973,0,0
600309.SH,2014/10/20,13.301207999999999,13.125904,13.549555999999999,13.038252,17652582.0,0.5113039999999991,0.004184189098194927,0.0872640577724706,11.290742127144123,11.387467736731605,11.19401651755664,0,0
600309.SH,2014/10/21,13.140513,12.870252,13.177035,12.738774000000001,19537411.0,0.4382609999999989,0.052104218863344036,0.06703564074730017,11.51414228639242,11.63178247538508,11.396502097399761,0,0
600309.SH,2014/10/22,12.877556,12.621903999999999,12.987122,12.607296,12989977.0,0.37982599999999955,0.06693729203935989,0.09589071243384156,11.332212219329499,11.456733625081917,11.20769081357708,0,0
600309.SH,2014/10/23,12.599991000000001,12.417383000000001,12.746078,12.271296000000001,14844463.0,0.47478199999999937,0.13627628816025356,0.10482245542155003,10.969624664323707,11.097914602008014,10.8413347266394,0,0
600309.SH,2014/10/24,12.417383000000001,12.285905,12.490426,12.212861,11722583.0,0.2775649999999992,0.3524229141311129,0.1465749692147763,10.90469854832052,11.028865724168055,10.780531372472984,0,0
600309.SH,2014/10/27,12.271296000000001,12.380861,12.490426,12.249383,6334237.0,0.24104299999999945,0.4071246952299642,0.27672777625099265,10.941675656161987,11.069047261002506,10.814304051321468,0,0
600309.SH,2014/10/28,12.417383000000001,12.687644,12.811817,12.388164999999999,20398841.0,0.4309560000000001,0.19893875123150848,0.30966648314922574,10.936836326536078,11.092985538562695,10.78068711450946,0,0
600309.SH,2014/10/29,12.73147,12.746078,12.789904,12.585383,10823483.0,0.20452099999999973,0.15522400502829237,0.18430720504262874,10.986620009831467,11.135556714862991,10.837683304799944,0,0
600309.SH,2014/10/30,12.797209,12.548861,12.841035,12.519644,14982078.0,0.3213910000000002,0.13793107887955994,0.15798434711381043,11.211046291486145,11.342466783041013,11.079625799931277,0,0
600309.SH,2014/10/31,12.694948,13.023643,13.045556,12.578078,24548308.0,0.496694999999999,0.16417928746485994,0.14757140233607907,11.359321505213662,11.47948056741779,11.239162443009535,0,0
600309.SH,2014/11/03,13.023643,13.140513,13.264687,12.928687,21492947.0,0.3360000000000003,0.3132913462650731,0.1633767752476576,11.128878123482362,11.235895978750627,11.021860268214098,0,0
600309.SH,2014/11/04,13.00173,13.052861,13.147817000000002,13.00173,10776597.0,0.1460870000000014,0.3523491829118761,0.25316468162197947,11.04553298946222,11.150068517898477,10.940997461025963,0,0
600309.SH,2014/11/05,13.082078,13.308513,13.403469,13.082078,18561096.0,0.35060799999999936,0.4057512319257057,0.2766833789576888,11.097006046703546,11.201530076430497,10.992482016976595,0,0
600309.SH,2014/11/06,13.301207999999999,13.103991,13.330426000000001,12.943296,15359333.0,0.38713000000000086,0.1856676144471716,0.3088394514821453,11.151822783341794,11.256022010798684,11.047623555884904,0,0
600309.SH,2014/11/07,13.103991,13.1186,13.235469,12.987122,11641638.0,0.24834700000000076,0.16293961573890597,0.1763159828929205,11.343062196787907,11.44831141482257,11.237812978753244,0,0
600309.SH,2014/11/10,13.293904000000001,13.381556,13.564165,13.147817000000002,18878404.0,0.44556499999999843,0.3454546736850487,0.16263030625138422,11.467640373515993,11.571905325436257,11.363375421595729,0,0
600309.SH,2014/11/11,13.381556,13.103991,13.55686,12.862948,25910267.0,0.693912000000001,0.030812429126773077,0.27253184652002926,11.486314530661895,11.584507414366191,11.388121646957599,0,0
600309.SH,2014/11/12,13.038252,13.082078,13.177035,12.935991,10564989.0,0.24104400000000048,0.02325592501750157,0.08306984979676658,11.178716237106588,11.307559871643376,11.0498726025698,0,0
600309.SH,2014/11/13,13.060165,12.658425999999999,13.067469000000001,12.599991000000001,16933145.0,0.48208699999999816,0.13846174368385838,0.07851969678473213,11.189249290602769,11.339810654644937,11.0386879265606,0,0
600309.SH,2014/11/14,12.709557,12.9506,13.038252,12.709557,13773049.0,0.37982600000000133,0.12436555543239516,0.14789094243329104,11.401335782480752,11.54153969436823,11.261131870593273,0,0
600309.SH,2014/11/17,12.9506,12.928687,13.060165,12.775296,12120631.0,0.2848689999999987,0.06315781888926941,0.13940291509907665,10.956075501367431,11.060498429590622,10.851652573144241,0,0
600309.SH,2014/11/18,12.928687,13.00173,13.023643,12.775296,9098543.0,0.24834699999999899,0.042105452776827264,0.10254664363224825,10.912260449060106,11.018707275881601,10.805813622238611,0,0
600309.SH,2014/11/19,12.994425999999999,12.870252,12.994425999999999,12.7826,7040267.0,0.21912999999999982,0.20057311760679244,0.0898699500591648,11.086925864815067,11.196106568617239,10.977745161012894,0,0
600309.SH,2014/11/20,12.7826,12.833730000000001,12.892164999999999,12.724165,4828565.0,0.16799999999999926,0.13357416066698863,0.18529133963419758,11.065306701024992,11.12960116798914,11.001012234060845,0,0
600309.SH,2014/11/21,12.855642999999999,12.877556,12.899469,12.702252,9692327.0,0.1972170000000002,0.1033212830062094,0.1449478816919501,10.99299515312296,11.053700965551556,10.932289340694364,0,0
600309.SH,2014/11/24,13.074774,13.16973,13.206252,12.972513000000001,30345101.0,0.328695999999999,0.2800001095239278,0.12673109514352393,10.952805482995497,11.003242171000172,10.902368794990823,0,0
600309.SH,2014/11/25,13.177035,13.323120999999999,13.439991000000001,13.052861,19529422.0,0.38713000000000086,0.20318710322795633,0.23311834551978444,11.147070434082433,11.22596441568082,11.068176452484046,0,0
600309.SH,2014/11/26,13.330426000000001,13.264687,13.439991000000001,13.074774,15439727.0,0.36521700000000124,0.1755727145370552,0.18686535248135003,11.06990143236249,11.152250929053483,10.987551935671497,0,0
600309.SH,2014/11/27,13.279295000000001,13.345034,13.461904,13.155121,16941925.0,0.30678300000000114,0.17407397829703558,0.1702373334846784,11.06841709173115,11.142957520318994,10.993876663143308,0,0
600309.SH,2014/11/28,13.352339,13.016339,13.352339,12.833730000000001,36195378.0,0.5186089999999997,0.06430870573485707,0.1693348686519784,11.360170839346408,11.414437248592433,11.305904430100382,0,0
600309.SH,2014/12/01,12.972513000000001,13.125904,13.410773,12.855642999999999,26662905.0,0.5551300000000019,0.10989016775350474,0.10323965076507521,11.230859983202699,11.298695629752535,11.163024336652862,0,0
600309.SH,2014/12/02,13.096687,13.228164999999999,13.323120999999999,12.994425999999999,28587568.0,0.32869499999999974,0.12565459849619684,0.13068655262576628,11.202947741817374,11.27283622094981,11.133059262684938,0,0
600309.SH,2014/12/03,13.213556,13.439991000000001,13.936685999999998,13.198948000000001,53847801.0,0.7377379999999967,0.08447498860689029,0.14017911307297873,11.144958445539983,11.212548438087476,11.07736845299249,0,0
600309.SH,2014/12/04,13.498426,14.068164000000001,14.243469000000001,13.498426,71256937.0,0.8034780000000001,0.20606059767953272,0.11538278883855758,11.007365964355191,11.057244390878157,10.957487537832225,0,0
600309.SH,2014/12/05,14.287295,14.111989999999999,14.535642000000001,13.717556,56200904.0,0.818086000000001,0.20825833675595426,0.18859562871025626,11.085571623510516,11.136074805315973,11.035068441705059,0,0
600309.SH,2014/12/08,14.024338,14.805903,14.878946,13.89286,52009627.0,0.9860859999999985,0.30769245350815627,0.18991899847670363,11.138661480080316,11.194426402243817,11.082896557916815,0,0
600309.SH,2014/12/09,14.769381,14.747468,15.981902,14.572164,74453578.0,1.409737999999999,0.30699486482503574,0.24979330533824462,11.144773925360838,11.228013861278955,11.06153398944272,0,0
600309.SH,2014/12/10,14.944685,15.368337,15.470598,14.754773000000002,49458156.0,0.7231300000000012,0.3861635822310196,0.2493732519376559,11.394985423244496,11.48273469518693,11.307236151302062,0,0
600309.SH,2014/12/11,15.404859,15.032338000000001,15.813901999999999,14.791294,38874956.0,1.0226079999999982,0.2775281870225256,0.2970447376874956,11.531204016688175,11.634842401882471,11.427565631493879,0,0
600309.SH,2014/12/12,14.922772,14.73286,15.229555,14.455295000000001,28159574.0,0.7742599999999982,0.19776543713343533,0.2316298760565745,11.758645278674262,11.852419013205477,11.664871544143047,0,0
600309.SH,2014/12/15,14.725554999999998,15.134598,15.258772,14.579467999999999,29604538.0,0.6793040000000019,0.16628703370479558,0.18360069332765996,11.91179990790365,11.979307343485685,11.844292472321614,0,0
600309.SH,2014/12/16,15.105381,15.076164000000002,15.448685000000001,14.740164000000002,28890253.0,0.7085209999999993,0.15295494814351185,0.16464595577923175,12.031514072327283,12.106043848454872,11.956984296199694,0,0
600309.SH,2014/12/17,15.046945999999998,14.645207000000001,15.046945999999998,14.462598999999999,36774159.0,0.613565000000003,0.027093674961550254,0.1566180332907168,11.682898545350083,11.766088871410942,11.599708219289225,0,0
600309.SH,2014/12/18,14.696338,14.762077,14.813207,14.426077,26177693.0,0.38713000000000086,0.0029762547473596076,0.08083059997684747,11.566011315024642,11.67965682821922,11.452365801830064,0,0
600309.SH,2014/12/19,14.754773000000002,15.996510999999998,16.127989000000003,14.572164,60212208.0,1.5558250000000022,0.10941485710423866,0.0663082824285176,11.473536790259315,11.60256940688088,11.34450417363775,0,0
600309.SH,2014/12/22,16.069554,16.339814999999998,16.873032000000002,15.602076,62960998.0,1.2709560000000018,0.21829262612067818,0.13040034406276735,11.37141917130984,11.46388478986123,11.27895355275845,0,0
600309.SH,2014/12/23,16.127989000000003,16.098772,16.799989,15.565554999999998,32763117.0,1.234434000000002,0.211778003282305,0.19596115121245136,11.086678883712223,11.166517418744943,11.006840348679502,0,0
600309.SH,2014/12/24,16.069554,15.806598000000001,16.339814999999998,15.419468,31013186.0,0.9203469999999978,0.1004367504048109,0.19203836756783954,11.110463026896294,11.192413265625191,11.028512788167397,0,0
600309.SH,2014/12/25,15.850423999999999,16.420163,16.873032000000002,15.748163,39793157.0,1.1248690000000021,0.1891058354671065,0.12499417228676785,11.490626437013036,11.571185722382168,11.410067151643904,0,0
600309.SH,2014/12/26,16.412858,16.66851,16.873032000000002,16.325206,34183102.0,0.5478260000000006,0.2873443825768983,0.17838630952858023,11.808981117947246,11.892998705430392,11.7249635304641,0,0
600309.SH,2014/12/29,16.697728,16.449379999999998,17.296684,16.325206,39167882.0,0.9714779999999976,0.2212643109156032,0.23754070348716455,11.731943260594031,11.823263501711473,11.640623019476589,0,0
600309.SH,2014/12/30,16.544337,15.645902,16.544337,15.470598,35084589.0,1.073738999999998,0.049079819011264215,0.19775055280939546,11.470522784409527,11.534231592628876,11.406813976190177,0,0
600309.SH,2014/12/31,15.572859,15.908859,15.981902,15.317207000000002,37606897.0,0.6646949999999983,0.06592174122141727,0.09406956843689027,11.816847471604957,11.894733668834139,11.738961274375775,0,0
600309.SH,2015/01/05,15.908859,17.194423,17.362423,15.901554,66525325.0,1.4608689999999989,0.16198694140872716,0.10421094095053082,12.114104298905406,12.200453122984696,12.027755474826117,0,0
600309.SH,2015/01/06,17.062945000000003,17.479292,18.151292,16.880336,54623316.0,1.2709560000000018,0.2351127960742334,0.16205665289127655,11.728972824804835,11.812627106166886,11.645318543442784,0,0
600309.SH,2015/01/07,17.691118,17.574249,18.436161,17.238249,60773408.0,1.1979119999999988,0.1605690454575495,0.20608942559308677,11.247493616739492,11.332276896714223,11.16271033676476,0,0
600309.SH,2015/01/08,17.829901,17.734944,18.11477,17.209032,43377810.0,0.9057379999999995,0.14133589171768107,0.16120286608196527,11.43364476754958,11.51821716168584,11.349072373413321,0,0
600309.SH,2015/01/09,17.530423000000003,17.267467,18.107466,17.019119,56760827.0,1.0883469999999988,0.10676842433873296,0.14962161221709827,11.851812796790252,11.919797745858194,11.78382784772231,0,0
600309.SH,2015/01/12,16.95338,17.807988,17.932161999999998,16.78538,44545211.0,1.1467819999999982,0.27950904030988377,0.12880679315020477,12.167098738040885,12.228426943677986,12.105770532403783,0,0
600309.SH,2015/01/13,17.89564,17.997901000000002,18.253553,17.639988,30700409.0,0.6135650000000012,0.27186309931496866,0.23282264792853213,11.887290750818769,11.957454766586423,11.817126735051115,0,0
600309.SH,2015/01/14,17.939466,17.230945000000002,18.085553,16.982597,29347031.0,1.1029560000000025,0.004985083786316161,0.22821864044772303,11.736607666616782,11.801939491145639,11.671275842087926,0,0
600309.SH,2015/01/15,17.194423,17.179814,17.22364,16.763467000000002,30589367.0,0.46747799999999984,0.04591264642150946,0.06751789991434091,11.670850901675689,11.76617153799578,11.575530265355598,0,0
600309.SH,2015/01/16,17.282075,17.647292,17.713031,17.150597,28153745.0,0.5624339999999997,0.01240687581743787,0.0921624537591885,12.447808614498907,12.548336740732143,12.347280488265671,0,0
600309.SH,2015/01/19,16.851119,15.879641000000001,17.165206,15.879641000000001,65965977.0,1.767650999999999,0.2748917540459899,0.07198693597609161,12.239467579848279,12.350267005054087,12.12866815464247,0,0
600309.SH,2015/01/20,16.084163,16.369032,16.792684,15.886946,41713492.0,0.913043,0.1366667837963682,0.23004234652231648,11.196687139525883,11.320739336856695,11.072634942195071,0,0
600309.SH,2015/01/21,16.361728,16.639293,16.763467000000002,16.157206,47555992.0,0.6062610000000035,0.1937045984776716,0.14681010637200664,11.397899018923939,11.521099978469195,11.274698059378682,0,0
600309.SH,2015/01/22,16.712335999999997,16.610076,16.748858,16.369032,31951426.0,0.3798259999999978,0.2392946538661223,0.18115545714784526,11.131766546206673,11.244133620294885,11.019399472118462,0,0
600309.SH,2015/01/23,16.617379999999997,16.734249,17.216336,16.580858,34131297.0,0.6354779999999991,0.09315080105270511,0.2086075335107833,12.052985866098677,12.159668954916121,11.946302777281232,0,0
600309.SH,2015/01/26,16.756163,16.515119,16.792684,15.996510999999998,42866699.0,0.7961730000000031,0.11741931358205644,0.12060693396722028,11.62609934646319,11.721020757495955,11.531177935430426,0,0
600309.SH,2015/01/27,16.463989,16.142598,16.580858,15.813901999999999,35411243.0,0.7669560000000004,0.2565378454076695,0.13522023183435655,11.822613763848793,11.909537834692522,11.735689693005064,0,0
600309.SH,2015/01/28,16.025728,16.259467,16.288685,15.704336999999999,44979997.0,0.5843480000000021,0.08112326025691526,0.21899053056805903,12.009018688935514,12.078850670281954,11.939186707589075,0,0
600309.SH,2015/01/29,15.952685,16.069554,16.201032,15.886946,17409655.0,0.37252100000000077,0.07231038137051159,0.11336454381061563,11.457157871752562,11.525045111738379,11.389270631766745,0,0
600309.SH,2015/01/30,16.11338,15.865032999999999,16.23025,15.821207000000001,16898084.0,0.4090430000000005,0.19629621648207732,0.10805786405106073,11.49083607044691,11.565779511966912,11.415892628926908,0,0
600309.SH,2015/02/02,15.653207,15.412163,15.806598000000001,15.375642000000001,20648042.0,0.4893909999999977,0.295495706614108,0.18271600132254118,11.967040518020992,12.042220631839808,11.891860404202177,0,0
600309.SH,2015/02/03,15.477903,15.996510999999998,16.106076,15.477903,23677966.0,0.693913000000002,0.1793959407588612,0.24244902763860265,11.364990905445351,11.45221698432738,11.277764826563322,0,0
